id,Time,3d_x0,3d_y0,3d_z0,3d_x1,3d_y1,3d_z1,3d_x2,3d_y2,3d_z2,3d_x3,3d_y3,3d_z3,3d_x4,3d_y4,3d_z4,3d_x5,3d_y5,3d_z5,3d_x6,3d_y6,3d_z6,3d_x7,3d_y7,3d_z7,3d_x8,3d_y8,3d_z8,3d_x9,3d_y9,3d_z9,3d_x10,3d_y10,3d_z10,3d_x11,3d_y11,3d_z11,3d_x12,3d_y12,3d_z12,3d_x13,3d_y13,3d_z13,3d_x14,3d_y14,3d_z14,3d_x15,3d_y15,3d_z15,3d_x16,3d_y16,3d_z16,3d_x17,3d_y17,3d_z17,3d_x18,3d_y18,3d_z18,3d_x19,3d_y19,3d_z19,3d_x20,3d_y20,3d_z20,3d_x21,3d_y21,3d_z21,3d_x22,3d_y22,3d_z22,3d_x23,3d_y23,3d_z23,3d_x24,3d_y24,3d_z24,3d_x25,3d_y25,3d_z25,3d_x26,3d_y26,3d_z26,3d_x27,3d_y27,3d_z27,3d_x28,3d_y28,3d_z28,3d_x29,3d_y29,3d_z29,3d_x30,3d_y30,3d_z30,3d_x31,3d_y31,3d_z31,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
23,2021-07-26 15:58:03.4,-391.902,102.565,1242.89,-404.259,-61.3751,1224.65,-384.11699999999996,-191.058,1208.4,-328.355,-383.25300000000004,1186.7,-343.348,-356.87800000000004,1220.54,-354.292,-348.059,1352.34,-342.445,-192.925,1555.9,-138.09,-195.995,1622.79,-76.5434,-227.895,1679.05,8.20635,-245.282,1729.57,-48.7259,-230.641,1697.77,-333.651,-346.62300000000005,1159.76,-317.849,-300.649,1047.94,-250.856,-48.5748,1059.13,-93.7625,-68.8285,1208.57,-23.0203,-86.0095,1271.35,64.6213,-89.9087,1316.09,-12.0956,-128.224,1275.45,-386.787,92.8542,1326.72,-49.1013,212.708,1423.56,-237.695,501.07599999999996,1339.22,-159.12,644.918,1281.73,-396.51300000000003,111.321,1167.3,-103.00399999999999,263.115,999.107,-252.88099999999997,547.393,1157.92,-198.33700000000002,693.5310000000001,1123.16,-295.876,-451.44,1181.06,-153.744,-481.12699999999995,1147.68,-176.02700000000002,-510.314,1184.35,-263.37,-495.121,1261.53,-185.196,-515.755,1137.06,-304.567,-524.289,1116.21,1.4763716,-5.7044888,8.023133999999999,-4.97,-1.26,0.42000002
24,2021-07-26 15:58:03.5,-392.52099999999996,102.286,1246.13,-405.291,-61.5675,1226.41,-384.774,-191.18599999999998,1209.38,-328.43699999999995,-383.38300000000004,1187.85,-343.50199999999995,-356.994,1221.69,-353.059,-347.30199999999996,1353.63,-341.352,-196.11700000000002,1560.38,-132.94299999999998,-204.176,1613.39,-74.6071,-232.519,1674.84,5.91826,-244.015,1733.45,-47.0828,-234.58700000000002,1692.76,-333.85,-346.772,1160.85,-317.058,-300.392,1049.25,-250.468,-47.9826,1059.57,-92.9601,-69.301,1208.66,-23.2699,-86.6161,1272.67,63.4757,-89.9521,1319.31,-11.7445,-128.382,1276.39,-388.605,91.8854,1330.0,-49.9309,212.972,1422.78,-239.34,501.91900000000004,1341.24,-159.532,645.244,1283.79,-396.05300000000005,111.665,1170.51,-105.76100000000001,266.069,998.568,-254.551,548.872,1161.55,-200.049,696.755,1134.43,-295.744,-451.533,1182.27,-154.814,-482.216,1144.51,-176.58599999999998,-512.077,1181.0,-261.814,-497.75300000000004,1260.79,-187.017,-516.165,1133.8,-307.064,-522.5930000000001,1115.76,1.3447664,-5.6207404,8.003991000000001,1.26,1.4,0.07
25,2021-07-26 15:58:03.7,-392.29900000000004,102.92299999999999,1243.67,-405.189,-61.1323,1224.81,-385.037,-190.957,1208.24,-330.9,-383.526,1183.41,-345.6,-357.51099999999997,1217.73,-352.686,-351.57800000000003,1350.13,-343.056,-201.16400000000002,1557.76,-135.969,-200.267,1616.79,-70.595,-233.067,1668.2,16.9731,-249.584,1714.29,-48.2246,-239.865,1697.74,-335.959,-346.392,1157.01,-318.046,-299.278,1045.8,-250.69099999999997,-47.0522,1059.45,-92.9805,-69.4258,1208.37,-23.1786,-86.6551,1272.38,63.8758,-90.669,1318.53,-11.1856,-127.611,1275.08,-387.75199999999995,92.9133,1327.61,-48.906000000000006,212.422,1422.76,-237.94,502.093,1341.91,-159.493,645.943,1283.55,-396.399,111.949,1167.98,-102.86399999999999,263.828,998.796,-254.43400000000003,546.8530000000001,1159.33,-199.29,693.931,1128.74,-298.975,-451.985,1176.63,-151.308,-473.08,1179.29,-180.47299999999998,-506.23,1206.69,-285.565,-501.217,1259.46,-176.875,-507.91900000000004,1158.32,-286.332,-519.326,1106.48,1.2131611,-5.417351,8.073383,2.8,0.7,0.21000001
26,2021-07-26 15:58:03.8,-394.72900000000004,101.52600000000001,1238.52,-408.32800000000003,-63.2208,1219.38,-389.07,-193.701,1201.97,-330.751,-385.839,1175.67,-346.64099999999996,-360.413,1210.19,-360.95300000000003,-354.685,1342.64,-362.165,-201.274,1549.77,-153.25799999999998,-193.696,1605.49,-91.5446,-229.05,1660.35,-10.5167,-244.208,1718.34,-65.639,-232.475,1681.55,-335.995,-348.291,1149.53,-319.192,-296.987,1039.37,-251.81099999999998,-44.0251,1060.58,-93.0443,-69.8137,1209.32,-22.3141,-86.4277,1273.15,65.6766,-90.4095,1318.5,-10.8802,-128.238,1276.75,-388.41900000000004,91.2246,1322.71,-49.548,212.046,1422.76,-240.12599999999998,502.374,1340.61,-158.47899999999998,645.827,1283.25,-400.41900000000004,110.815,1162.6,-100.185,261.02099999999996,999.9989999999999,-255.669,545.375,1158.18,-198.513,692.196,1126.16,-297.323,-453.94599999999997,1168.62,-158.227,-473.38300000000004,1220.97,-191.725,-512.951,1227.14,-309.152,-522.841,1236.94,-170.93900000000002,-502.147,1184.36,-253.417,-501.22900000000004,1094.18,1.2155539,-5.601598,8.082953999999999,0.77,-0.28,-0.56
27,2021-07-26 15:58:04.2,-395.13,101.068,1241.85,-408.93300000000005,-62.9621,1220.5,-390.495,-193.003,1201.56,-331.154,-384.353,1175.76,-347.17800000000005,-359.01599999999996,1210.13,-361.76199999999994,-351.43800000000005,1342.11,-360.866,-201.263,1550.8,-153.067,-194.812,1608.63,-84.4995,-226.533,1656.79,3.6127199999999995,-238.363,1703.73,-65.95100000000001,-231.783,1693.89,-336.594,-346.98699999999997,1149.6,-319.26,-296.807,1039.36,-253.11900000000003,-44.1995,1060.43,-93.9846,-69.5585,1208.03,-23.3253,-85.6942,1271.69,63.5444,-85.762,1318.79,-11.4519,-128.02,1277.0,-389.403,89.6689,1325.72,-51.0189,212.333,1421.55,-240.90099999999998,501.541,1337.79,-158.487,644.509,1281.68,-400.29400000000004,111.346,1166.22,-105.236,265.197,999.763,-256.899,548.761,1160.95,-200.207,696.6030000000001,1135.54,-297.39799999999997,-452.099,1168.89,-164.06400000000002,-472.27099999999996,1233.44,-198.41,-511.233,1237.22,-316.064,-519.5459999999999,1236.77,-173.858,-501.406,1196.39,-247.863,-500.99199999999996,1099.53,1.0432707,-5.6350975,7.984849,0.49,0.21000001,-1.4
28,2021-07-26 15:58:04.1,-393.866,102.042,1237.35,-408.23699999999997,-62.3376,1217.23,-390.218,-192.766,1199.23,-329.704,-384.106,1173.81,-346.26800000000003,-358.855,1208.07,-366.594,-352.46,1339.55,-360.99800000000005,-201.71200000000002,1548.21,-153.87,-194.75,1609.45,-82.3657,-225.94299999999998,1653.77,9.616530000000001,-241.042,1691.81,-62.8628,-234.419,1692.18,-334.98800000000006,-346.665,1147.6,-317.869,-295.556,1037.56,-254.50400000000002,-42.1567,1062.09,-93.8866,-69.6469,1208.16,-23.0083,-86.3608,1271.64,63.7114,-85.8333,1319.31,-11.5227,-128.004,1277.99,-388.051,91.2446,1321.42,-50.0353,212.063,1422.83,-239.833,503.06800000000004,1343.01,-158.61700000000002,645.992,1284.31,-399.11,111.77799999999999,1161.54,-99.4258,264.13599999999997,1000.88,-256.156,546.9540000000001,1159.68,-198.52200000000002,692.765,1124.91,-295.543,-451.801,1167.23,-164.854,-475.039,1236.48,-200.391,-513.099,1239.37,-318.314,-518.295,1234.99,-174.188,-504.233,1199.28,-244.96,-502.603,1099.82,1.2658032,-5.6039900000000005,8.068598,0.07,0.77,-0.28
29,2021-07-26 15:58:04.3,-394.523,102.49700000000001,1240.15,-408.902,-61.1183,1218.49,-392.111,-191.071,1199.2,-328.481,-380.689,1173.88,-345.305,-355.775,1208.06,-362.70099999999996,-349.371,1339.5,-360.15,-201.801,1549.42,-152.631,-194.245,1606.58,-79.1389,-224.86,1647.29,12.6492,-239.58599999999998,1685.05,-66.0408,-245.208,1691.29,-334.52,-343.51099999999997,1147.74,-317.519,-292.987,1037.86,-253.638,-40.751999999999995,1063.6,-93.4351,-70.6808,1208.54,-23.4262,-87.5156,1272.46,63.8489,-91.6284,1318.21,-12.2319,-128.91,1276.4,-388.369,90.8803,1323.8,-51.0471,211.959,1422.57,-239.801,501.061,1338.8,-159.019,644.492,1282.53,-400.07199999999995,112.973,1164.73,-104.74700000000001,265.452,999.084,-256.315,548.51,1159.71,-200.597,696.285,1133.71,-293.253,-447.542,1167.28,-164.803,-477.31800000000004,1237.13,-203.16299999999998,-512.013,1242.27,-320.751,-507.827,1238.53,-176.717,-507.603,1201.79,-247.62599999999998,-505.82300000000004,1102.94,1.2346964,-5.649453599999998,8.116454,-2.03,-1.61,-0.49
30,2021-07-26 15:58:04.4,-394.719,102.49700000000001,1240.01,-409.145,-60.9991,1218.24,-392.542,-190.88,1198.86,-329.43699999999995,-380.491,1173.14,-346.151,-355.61199999999997,1207.36,-363.31,-349.25800000000004,1338.76,-360.202,-201.97,1548.68,-153.02,-194.187,1606.53,-88.1997,-220.842,1661.98,-5.28207,-236.71400000000003,1716.09,-57.2599,-230.03599999999997,1666.88,-335.413,-343.275,1147.09,-318.445,-292.346,1037.48,-254.278,-40.5022,1064.69,-93.5215,-71.0974,1208.68,-22.9144,-87.3173,1272.0,64.7019,-90.6352,1317.03,-11.9654,-128.85299999999998,1276.92,-388.51099999999997,90.8194,1323.59,-51.1994,211.945,1421.49,-239.91099999999997,501.44599999999997,1339.94,-159.472,645.722,1285.71,-400.31800000000004,113.027,1164.64,-105.491,265.508,998.62,-256.759,548.144,1159.79,-200.59099999999998,695.7,1134.1,-294.4,-447.376,1166.38,-167.271,-477.656,1238.22,-206.144,-511.70300000000003,1243.5,-323.54,-505.974,1238.31,-179.188,-508.375,1203.29,-248.87599999999998,-507.37,1103.66,1.2705889,-5.623133,8.037491000000001,-1.19,1.19,-1.19
31,2021-07-26 15:58:04.6,-394.125,102.095,1238.92,-408.593,-61.6116,1217.11,-391.903,-191.65599999999998,1197.71,-328.44599999999997,-381.37,1171.55,-345.264,-356.57099999999997,1205.85,-362.61699999999996,-350.38300000000004,1337.41,-360.16900000000004,-202.56900000000002,1547.38,-152.997,-193.657,1606.15,-90.9372,-224.141,1662.95,-8.85115,-238.00099999999998,1719.1,-58.5474,-239.109,1654.82,-334.435,-344.043,1145.54,-317.428,-292.506,1036.05,-254.05200000000002,-40.2616,1064.67,-92.9818,-71.0901,1208.69,-22.2286,-87.1971,1272.08,65.5114,-90.3014,1317.17,-11.4516,-129.03,1277.42,-387.973,90.3984,1322.62,-50.1547,211.735,1420.36,-239.06400000000002,501.865,1339.48,-158.745,646.197,1284.49,-399.673,112.64299999999999,1163.45,-103.059,264.073,998.559,-255.658,547.1,1158.83,-199.28099999999998,693.7360000000001,1127.62,-293.27099999999996,-448.283,1164.65,-172.005,-479.82099999999997,1245.88,-210.607,-514.678,1246.38,-327.378,-510.44800000000004,1231.39,-180.361,-509.207,1208.75,-241.426,-504.9,1103.51,1.3399806,-5.6159550000000005,8.094919,-0.56,0.84000003,-0.77
32,2021-07-26 15:58:04.7,-394.92900000000003,101.766,1238.77,-408.986,-61.8301,1217.4,-392.20300000000003,-191.74200000000002,1198.3,-329.023,-381.31199999999995,1172.32,-345.705,-356.472,1206.59,-361.63599999999997,-350.16900000000004,1338.16,-359.999,-203.965,1548.88,-152.968,-193.093,1606.85,-91.5636,-221.041,1665.47,-8.24244,-233.72299999999998,1719.82,-61.9829,-234.071,1671.39,-335.056,-344.07199999999995,1146.31,-316.933,-292.751,1037.05,-252.89,-40.8769,1064.51,-92.3947,-70.5082,1209.03,-22.1194,-87.2628,1272.59,65.0722,-90.1943,1318.49,-11.2672,-129.645,1277.58,-388.569,90.2974,1322.38,-51.7683,212.357,1421.01,-240.33599999999998,502.347,1340.73,-159.05,645.221,1284.05,-400.664,112.109,1163.38,-105.00399999999999,266.507,1000.57,-255.892,550.099,1160.48,-199.78400000000002,697.293,1132.59,-293.954,-448.17800000000005,1165.45,-173.148,-478.32800000000003,1247.55,-212.27,-512.448,1249.56,-328.85400000000004,-506.905,1234.67,-182.08,-509.032,1211.72,-243.283,-508.036,1106.65,1.2969098,-5.6685967,8.015956,-1.4,-3.08,-0.84000003
33,2021-07-26 15:58:04.9,-394.85699999999997,101.632,1238.37,-409.022,-61.8481,1217.49,-392.36699999999996,-191.7,1198.81,-329.55300000000005,-381.411,1174.62,-346.3,-356.288,1208.58,-363.12699999999995,-348.842,1339.84,-361.37699999999995,-201.232,1549.27,-154.174,-193.28099999999998,1606.28,-100.617,-218.41400000000002,1673.14,-25.3711,-229.393,1738.37,-98.0996,-241.71200000000002,1712.57,-335.398,-344.406,1148.31,-316.54900000000004,-294.205,1038.8,-252.72,-42.3823,1064.65,-92.6386,-70.8751,1209.52,-22.7237,-87.3689,1273.4,64.1036,-89.8867,1319.8,-11.6043,-129.132,1278.46,-388.583,90.4138,1321.94,-52.0961,212.013,1420.78,-240.06,501.537,1339.01,-158.882,644.572,1283.13,-400.514,111.74799999999999,1163.02,-104.49,264.277,999.965,-256.281,547.14,1159.5,-200.03400000000002,693.816,1130.14,-294.63599999999997,-448.336,1168.42,-171.518,-473.837,1248.36,-210.642,-507.499,1253.78,-327.5,-502.25800000000004,1242.26,-181.688,-506.685,1214.91,-246.132,-512.058,1112.07,1.2131611,-5.7140603,7.944171000000001,0.07,-1.47,-0.7
34,2021-07-26 15:58:05.4,-395.515,101.84,1236.46,-409.292,-62.074,1216.58,-391.85900000000004,-192.12900000000002,1198.49,-329.52099999999996,-382.124,1172.6,-346.017,-357.149,1206.89,-362.61300000000006,-350.289,1338.43,-359.91900000000004,-203.516,1548.95,-152.181,-191.875,1604.7,-90.1617,-215.771,1664.53,-12.8372,-236.525,1725.04,-59.2344,-233.42700000000002,1659.81,-335.467,-344.871,1146.53,-317.60900000000004,-294.409,1036.74,-253.75599999999997,-42.4104,1065.05,-92.1364,-70.4554,1208.83,-22.5421,-87.4155,1273.18,64.0769,-90.081,1320.3,-11.6373,-129.73,1278.3,-388.657,91.1125,1320.18,-51.7943,211.882,1421.03,-240.981,499.869,1334.27,-159.127,644.118,1281.71,-401.69800000000004,111.51299999999999,1160.96,-103.792,263.702,999.637,-255.893,546.996,1159.43,-200.05200000000002,694.1260000000001,1130.14,-294.736,-449.191,1165.72,-172.83,-475.795,1247.59,-212.645,-508.781,1252.96,-329.44300000000004,-501.717,1239.93,-183.17,-508.93800000000005,1214.37,-246.567,-514.5219999999999,1110.66,1.3591231,-5.7284174000000005,7.9633136,-1.05,-2.8,0.42000002
35,2021-07-26 15:58:05.1,-396.871,103.035,1240.88,-410.51599999999996,-60.7054,1218.67,-393.39,-190.63,1198.77,-330.56300000000005,-380.69,1173.45,-347.18199999999996,-355.644,1207.68,-363.631,-347.625,1339.27,-361.851,-199.298,1548.92,-153.798,-186.40900000000002,1603.79,-96.26899999999999,-209.49,1668.34,-22.1387,-226.8,1733.83,-93.2578,-246.83700000000002,1700.27,-336.546,-343.49199999999996,1147.26,-317.41700000000003,-292.805,1037.7,-253.253,-40.5187,1064.37,-92.5843,-70.5398,1209.04,-22.7114,-87.3257,1273.23,64.2723,-90.3897,1319.79,-11.3787,-129.097,1277.61,-390.059,91.1231,1324.51,-51.7224,212.15200000000002,1420.97,-240.713,502.476,1340.82,-158.77100000000002,644.935,1283.34,-403.014,113.777,1165.48,-106.249,264.759,1000.36,-256.506,548.7,1161.31,-200.8,696.427,1134.23,-295.6,-447.74800000000005,1166.81,-173.96200000000002,-478.58099999999996,1247.77,-214.071,-511.463,1251.77,-330.869,-502.95599999999996,1238.86,-184.512,-510.311,1213.22,-247.817,-511.251,1109.21,1.2059826,-5.692525,7.9489565,-0.14,-1.47,-1.47
36,2021-07-26 15:58:05.3,-396.444,103.22200000000001,1239.59,-410.52099999999996,-60.6932,1218.37,-393.77,-190.832,1199.14,-329.791,-380.824,1175.5,-346.548,-355.556,1209.53,-363.723,-345.514,1340.95,-360.444,-197.16099999999997,1550.71,-152.513,-187.16099999999997,1607.02,-92.3064,-209.86700000000002,1669.28,-18.78,-232.4,1733.93,-69.2669,-239.109,1677.73,-336.015,-343.885,1148.96,-317.418,-293.329,1039.19,-253.175,-40.779,1064.34,-92.4307,-70.5028,1209.15,-22.6955,-87.4283,1273.52,64.0547,-90.0587,1320.63,-11.5779,-129.639,1278.41,-389.30800000000005,91.7741,1323.29,-50.6196,211.748,1420.51,-240.267,502.173,1341.54,-158.947,645.0830000000001,1284.05,-402.88,113.545,1164.11,-105.40700000000001,264.23,999.6080000000001,-256.578,547.857,1160.63,-200.315,694.955,1130.96,-294.414,-447.76099999999997,1169.44,-173.092,-477.14099999999996,1251.54,-213.546,-509.49300000000005,1256.57,-330.29900000000004,-500.25800000000004,1243.26,-183.933,-509.89300000000003,1218.02,-247.195,-513.612,1113.98,1.2251252,-5.647062,7.9561350000000015,1.82,0.42000002,-1.4
38,2021-07-26 15:58:05.6,-396.44199999999995,102.934,1241.25,-409.77099999999996,-61.188,1220.19,-392.12300000000005,-191.35299999999998,1201.26,-329.723,-382.20300000000003,1179.09,-346.69599999999997,-356.635,1212.83,-367.11300000000006,-348.47900000000004,1344.01,-366.788,-192.378,1548.34,-158.488,-181.078,1603.64,-99.4471,-209.99599999999998,1664.52,-20.0234,-230.15900000000002,1722.78,-102.163,-238.372,1707.94,-335.211,-345.26300000000003,1152.33,-314.418,-296.483,1042.05,-254.051,-42.5907,1065.21,-91.8257,-70.2267,1209.02,-22.3868,-87.3757,1273.76,64.2749,-90.50200000000001,1321.16,-11.3572,-129.201,1278.63,-389.847,91.6415,1325.07,-50.2111,211.59900000000002,1420.04,-240.301,501.76800000000003,1340.02,-158.775,644.661,1282.38,-402.39,113.117,1165.65,-106.13799999999999,265.45,999.85,-256.89,549.3,1161.47,-200.985,697.426,1135.87,-294.926,-449.565,1173.72,-172.292,-479.676,1253.78,-212.34,-512.6519999999999,1258.38,-329.417,-504.45300000000003,1246.55,-183.125,-511.684,1219.49,-247.518,-513.413,1115.99,1.2370893,-5.7906303,7.970492399999999,-0.84000003,-2.45,-0.49
39,2021-07-26 15:58:05.7,-394.781,101.947,1237.9,-408.74,-62.4743,1218.33,-392.001,-193.08,1200.74,-330.14300000000003,-384.45099999999996,1179.73,-346.93199999999996,-358.559,1213.38,-365.98199999999997,-348.346,1344.76,-358.806,-193.301,1550.08,-151.286,-182.0,1609.04,-90.57,-209.763,1668.93,-11.0859,-230.938,1726.92,-61.6497,-193.834,1689.3,-335.642,-347.661,1152.69,-315.14,-299.101,1042.12,-253.482,-45.0935,1063.51,-91.7577,-69.9287,1208.72,-21.7663,-87.1856,1272.98,65.306,-90.2899,1319.83,-11.259,-129.23,1278.67,-388.608,91.4193,1321.95,-50.2025,211.794,1422.09,-239.84400000000002,502.407,1341.04,-158.452,645.256,1282.59,-400.347,111.439,1162.11,-101.962,263.66900000000004,999.232,-256.106,547.0740000000001,1159.22,-199.315,693.6210000000001,1126.48,-295.51599999999996,-452.01300000000003,1174.73,-174.542,-476.504,1259.38,-213.813,-510.525,1263.64,-330.76099999999997,-506.015,1247.99,-183.4,-509.725,1225.62,-244.49400000000003,-516.009,1120.16,1.3304094,-5.6279187,7.9800634000000015,0.14,1.47,-0.35
40,2021-07-26 15:58:05.9,-394.798,101.946,1237.92,-408.767,-62.4707,1218.32,-392.056,-193.078,1200.71,-330.265,-384.462,1179.63,-347.05800000000005,-358.58099999999996,1213.28,-366.153,-348.445,1344.66,-358.902,-193.582,1550.12,-151.314,-182.671,1608.91,-90.4273,-211.30599999999998,1668.21,-11.1738,-234.05700000000002,1725.92,-61.1627,-196.41099999999997,1688.19,-335.73800000000006,-347.655,1152.61,-315.133,-298.986,1042.11,-253.205,-45.0672,1063.76,-91.7343,-70.2177,1209.19,-21.9791,-87.6146,1273.67,64.9427,-90.9778,1320.78,-11.7562,-129.702,1279.63,-388.642,91.4045,1321.96,-50.2317,211.775,1422.09,-239.918,502.35,1341.01,-158.565,645.1709999999999,1282.44,-400.349,111.45100000000001,1162.13,-101.867,263.716,999.4630000000001,-256.04400000000004,547.111,1159.43,-199.243,693.686,1126.84,-295.66200000000003,-452.035,1174.61,-174.644,-476.57,1259.18,-213.916,-510.59,1263.45,-330.87199999999996,-506.06199999999995,1247.87,-183.523,-509.777,1225.41,-244.676,-516.013,1119.99,1.3567306,-5.67099,7.984849,-0.14,-0.07,0.49
41,2021-07-26 15:58:06.6,-394.80199999999996,101.944,1237.91,-408.774,-62.4704,1218.31,-392.07,-193.077,1200.7,-330.298,-384.464,1179.61,-347.087,-358.584,1213.26,-366.17699999999996,-348.452,1344.64,-358.9,-193.601,1550.11,-151.30100000000002,-182.737,1608.86,-90.3907,-211.463,1668.09,-11.1424,-234.358,1725.75,-61.0888,-196.676,1688.02,-335.769,-347.656,1152.59,-315.163,-298.98900000000003,1042.09,-253.202,-45.081,1063.74,-91.7231,-70.2648,1209.16,-21.9553,-87.6858,1273.62,64.9725,-91.0562,1320.71,-11.6892,-129.775,1279.5,-388.64599999999996,91.4003,1321.96,-50.2354,211.764,1422.08,-239.921,502.339,1341.02,-158.56799999999998,645.16,1282.45,-400.35400000000004,111.45200000000001,1162.13,-101.874,263.724,999.471,-256.05400000000003,547.107,1159.45,-199.261,693.69,1126.89,-295.702,-452.04,1174.58,-174.678,-476.60400000000004,1259.14,-213.955,-510.61800000000005,1263.41,-330.911,-506.07,1247.84,-183.567,-509.805,1225.36,-244.733,-516.018,1119.95,1.3280165000000002,-5.6374903,7.975278,0.35,0.77,0.07
42,2021-07-26 15:58:06.2,-394.80300000000005,101.944,1237.91,-408.774,-62.4704,1218.31,-392.07099999999997,-193.077,1200.7,-330.3,-384.464,1179.61,-347.089,-358.584,1213.26,-366.17900000000003,-348.45300000000003,1344.64,-358.901,-193.601,1550.11,-151.30200000000002,-182.738,1608.86,-90.3914,-211.468,1668.09,-11.1438,-234.368,1725.75,-61.0866,-196.692,1688.01,-335.77,-347.656,1152.59,-315.164,-298.99,1042.09,-253.202,-45.0819,1063.74,-91.7227,-70.267,1209.16,-21.955,-87.6889,1273.61,64.9727,-91.0597,1320.71,-11.6878,-129.779,1279.5,-388.64599999999996,91.4001,1321.96,-50.2354,211.764,1422.08,-239.921,502.338,1341.02,-158.569,645.159,1282.45,-400.35400000000004,111.45200000000001,1162.13,-101.874,263.724,999.471,-256.05400000000003,547.107,1159.45,-199.26,693.69,1126.89,-295.704,-452.04,1174.58,-174.68,-476.606,1259.14,-213.957,-510.62,1263.4,-330.913,-506.07199999999995,1247.83,-183.56900000000002,-509.806,1225.36,-244.736,-516.019,1119.95,1.2442678,-5.67099,7.936992999999998,1.54,-0.14,-1.33
43,2021-07-26 15:58:06.3,-397.785,100.613,1242.24,-413.096,-63.9137,1220.21,-398.23900000000003,-194.886,1200.58,-336.07300000000004,-386.75,1178.78,-352.411,-360.76099999999997,1212.77,-368.54699999999997,-345.969,1344.53,-359.81,-191.9,1551.55,-150.709,-182.072,1607.64,-90.6834,-209.55599999999998,1668.77,-14.3583,-233.92,1730.21,-62.2478,-193.517,1689.8,-342.134,-349.902,1151.69,-322.334,-300.834,1040.78,-246.486,-49.82899999999999,1062.27,-84.5286,-76.1135,1208.01,-20.1693,-88.272,1279.39,63.8298,-92.4851,1332.07,-9.73589,-130.366,1284.7,-391.23,88.7441,1326.35,-50.7156,212.699,1419.14,-243.149,503.87199999999996,1341.76,-158.142,645.7230000000001,1284.38,-403.695,111.315,1166.39,-106.681,265.505,1000.16,-257.089,551.116,1162.35,-198.373,697.461,1129.6,-301.258,-454.452,1173.29,-177.167,-478.07199999999995,1254.45,-214.923,-514.127,1257.57,-332.634,-514.061,1244.34,-185.28900000000002,-509.88599999999997,1218.97,-248.46200000000002,-513.222,1114.16,1.3064811,-5.7762737,7.946563999999999,-0.35,-2.17,0.14
44,2021-07-26 15:58:06.5,-397.788,100.596,1242.23,-413.1,-63.9259,1220.21,-398.241,-194.895,1200.57,-336.06699999999995,-386.75,1178.76,-352.407,-360.764,1212.75,-368.54,-345.978,1344.51,-359.789,-191.905,1551.52,-150.666,-182.13,1607.52,-90.5281,-209.763,1668.47,-14.1164,-234.33,1729.71,-61.9726,-193.99,1689.33,-342.129,-349.902,1151.67,-322.327,-300.823,1040.78,-246.498,-49.8188,1062.27,-84.5707,-76.0786,1208.04,-20.2519,-88.1976,1279.46,63.7171,-92.3994,1332.18,-9.871939999999999,-130.281,1284.87,-391.233,88.7277,1326.34,-50.7166,212.67700000000002,1419.09,-243.158,503.827,1341.69,-158.18,645.6419999999999,1284.18,-403.69800000000004,111.29899999999999,1166.38,-106.681,265.473,1000.17,-257.10200000000003,551.06,1162.37,-198.395,697.4110000000001,1129.64,-301.249,-454.44800000000004,1173.27,-177.166,-478.06,1254.44,-214.908,-514.129,1257.54,-332.615,-514.099,1244.29,-185.271,-509.86,1218.94,-248.424,-513.17,1114.12,1.3926227,-5.733203400000002,7.913064500000001,-1.47,-2.8,0.21000001
46,2021-07-26 15:58:06.8,-397.787,100.595,1242.23,-413.1,-63.9268,1220.21,-398.24199999999996,-194.896,1200.57,-336.06800000000004,-386.75,1178.76,-352.408,-360.764,1212.75,-368.543,-345.978,1344.51,-359.795,-191.905,1551.52,-150.672,-182.13099999999997,1607.52,-90.53200000000001,-209.768,1668.46,-14.1107,-234.329,1729.7,-61.9672,-194.02200000000002,1689.3,-342.13,-349.902,1151.67,-322.327,-300.822,1040.78,-246.497,-49.8191,1062.27,-84.573,-76.0787,1208.04,-20.2581,-88.195,1279.47,63.708,-92.3971,1332.2,-9.8842,-130.27700000000002,1284.89,-391.233,88.7263,1326.34,-50.7167,212.673,1419.09,-243.155,503.82300000000004,1341.68,-158.17700000000002,645.637,1284.18,-403.69699999999995,111.29799999999999,1166.38,-106.677,265.466,1000.17,-257.097,551.055,1162.37,-198.386,697.4010000000001,1129.63,-301.25,-454.44800000000004,1173.27,-177.16400000000002,-478.06199999999995,1254.43,-214.90400000000002,-514.133,1257.53,-332.611,-514.107,1244.28,-185.268,-509.85900000000004,1218.93,-248.424,-513.1619999999999,1114.11,1.4333009,-5.759524,7.9728850000000016,0.42000002,-0.42000002,0.63
